dataset,sample_id,source_file,action,count,applied_count,generation_status,run_status,flipped,base_label,variant_label,base_probability,variant_probability,delta_probability,base_nodes,variant_nodes,delta_nodes,base_edges,variant_edges,delta_edges,baseline_run_dir,variant_run_dir,variant_file,notes,error
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,sink_bound_guard,5,3,partial,run_partial,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1182,30,2411,2476,65,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__sink_bound_guard__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__sink_bound_guard__c5.c,inserted 3 early-return bound guard(s) before sensitive sink calls,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,postcondition_validation,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,,,no matching *_count/*_read pair found for postcondition validation,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,integer_overflow_guard,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,,,no allocation size addition or multiplication expression found,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,array_index_bound_guard,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,,,no array write found for index bound guard,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,wide_char_sink_guard,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,,,no wcscat/wcscpy wide-character sink found,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,pattern_dead_code,1,1,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1207,55,2411,2512,101,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__pattern_dead_code__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__pattern_dead_code__c1.c,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,pattern_dead_code,2,2,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1262,110,2411,2613,202,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__pattern_dead_code__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__pattern_dead_code__c2.c,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,pattern_dead_code,3,3,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1317,165,2411,2714,303,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__pattern_dead_code__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__pattern_dead_code__c3.c,inserted 3 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,pattern_dead_code,5,5,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1427,275,2411,2916,505,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__pattern_dead_code__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__pattern_dead_code__c5.c,inserted 5 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,control_wrapper,1,1,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1156,4,2411,2429,18,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__control_wrapper__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__control_wrapper__c1.c,wrapped 1 safe single-line statement(s) with if (1) blocks,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,control_wrapper,2,2,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1160,8,2411,2440,29,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__control_wrapper__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__control_wrapper__c2.c,wrapped 2 safe single-line statement(s) with if (1) blocks,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,control_wrapper,3,3,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1164,12,2411,2451,40,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__control_wrapper__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__control_wrapper__c3.c,wrapped 3 safe single-line statement(s) with if (1) blocks,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,control_wrapper,5,5,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1172,20,2411,2475,64,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__control_wrapper__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__control_wrapper__c5.c,wrapped 5 safe single-line statement(s) with if (1) blocks,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,temp_variable_split,1,1,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1160,8,2411,2429,18,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__temp_variable_split__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__temp_variable_split__c1.c,split 1 simple assignment(s) through temporary integer variables,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,temp_variable_split,2,2,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1168,16,2411,2447,36,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__temp_variable_split__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__temp_variable_split__c2.c,split 2 simple assignment(s) through temporary integer variables,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,temp_variable_split,3,3,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1176,24,2411,2463,52,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__temp_variable_split__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__temp_variable_split__c3.c,split 3 simple assignment(s) through temporary integer variables,
devign,00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\00_codexglue_devign_9763.c,temp_variable_split,5,5,generated,ran,False,0,0,0.0005112718208692968,0.0005112718208692968,0.0,1152,1192,40,2411,2497,86,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\00_codexglue_devign_9763,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\00_codexglue_devign_9763__temp_variable_split__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\00_codexglue_devign_9763__temp_variable_split__c5.c,split 5 simple assignment(s) through temporary integer variables,
devign,01_codexglue_devign_10453,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\01_codexglue_devign_10453.c,data_flow_alias,1,1,generated,ran,False,0,0,0.07370010763406754,0.009751765988767147,-0.06394834164530039,426,446,20,932,970,38,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\01_codexglue_devign_10453,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\01_codexglue_devign_10453__data_flow_alias__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\01_codexglue_devign_10453__data_flow_alias__c1.c,inserted 1 alias-preserving data-flow no-op(s) near call arguments,
devign,01_codexglue_devign_10453,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\01_codexglue_devign_10453.c,data_flow_alias,2,2,generated,ran,False,0,0,0.07370010763406754,0.009751765988767147,-0.06394834164530039,426,466,40,932,1008,76,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\01_codexglue_devign_10453,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\01_codexglue_devign_10453__data_flow_alias__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\01_codexglue_devign_10453__data_flow_alias__c2.c,inserted 2 alias-preserving data-flow no-op(s) near call arguments,
devign,01_codexglue_devign_10453,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\01_codexglue_devign_10453.c,data_flow_alias,3,3,generated,ran,False,0,0,0.07370010763406754,0.011057645082473755,-0.06264246255159378,426,485,59,932,1069,137,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\01_codexglue_devign_10453,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\01_codexglue_devign_10453__data_flow_alias__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\01_codexglue_devign_10453__data_flow_alias__c3.c,inserted 3 alias-preserving data-flow no-op(s) near call arguments,
devign,01_codexglue_devign_10453,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\01_codexglue_devign_10453.c,data_flow_alias,5,5,generated,ran,False,0,0,0.07370010763406754,0.009751765988767147,-0.06394834164530039,426,525,99,932,1145,213,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\01_codexglue_devign_10453,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\01_codexglue_devign_10453__data_flow_alias__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\01_codexglue_devign_10453__data_flow_alias__c5.c,inserted 5 alias-preserving data-flow no-op(s) near call arguments,
devign,01_codexglue_devign_10453,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\01_codexglue_devign_10453.c,dead_statement,1,1,generated,ran,False,0,0,0.07370010763406754,0.07370010763406754,0.0,426,438,12,932,959,27,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\baseline\01_codexglue_devign_10453,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\runs\perturbed\01_codexglue_devign_10453__dead_statement__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\generated\full_budget_search_20260717\devign\sources\01_codexglue_devign_10453__dead_statement__c1.c,inserted 1 harmless dummy integer statement pair(s) after first function brace,
