/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: baseline p=0.071344, label=0, PDG=9/15, XFG=3
  edge_add b=7 s=101: applied=7, nested=True, p=0.012506, flip=False, error=none
  edge_add b=9 s=101: applied=9, nested=True, p=0.193368, flip=False, error=none
  edge_add b=11 s=101: applied=11, nested=True, p=0.111454, flip=False, error=none
  edge_add b=13 s=101: applied=13, nested=True, p=0.028829, flip=False, error=none
  edge_add b=15 s=101: applied=15, nested=True, p=0.085432, flip=False, error=none
  edge_add b=20 s=101: applied=16, nested=True, p=0.010406, flip=False, error=none
  edge_add b=25 s=101: applied=16, nested=True, p=0.010406, flip=False, error=none
  edge_add b=1 s=137: applied=1, nested=True, p=0.567305, flip=True, error=none
  edge_add b=3 s=137: applied=3, nested=True, p=0.535993, flip=True, error=none
  edge_add b=5 s=137: applied=5, nested=True, p=0.536393, flip=True, error=none
  edge_add b=7 s=137: applied=7, nested=True, p=0.543332, flip=True, error=none
  edge_add b=9 s=137: applied=9, nested=True, p=0.458849, flip=False, error=none
  edge_add b=11 s=137: applied=11, nested=True, p=0.098119, flip=False, error=none
  edge_add b=13 s=137: applied=13, nested=True, p=0.022923, flip=False, error=none
  edge_add b=15 s=137: applied=15, nested=True, p=0.004419, flip=False, error=none
  edge_add b=20 s=137: applied=16, nested=True, p=0.010406, flip=False, error=none
  edge_add b=25 s=137: applied=16, nested=True, p=0.010406, flip=False, error=none
  edge_add b=1 s=2026: applied=1, nested=True, p=0.360387, flip=False, error=none
  edge_add b=3 s=2026: applied=3, nested=True, p=0.599536, flip=True, error=none
  edge_add b=5 s=2026: applied=5, nested=True, p=0.553064, flip=True, error=none
  edge_add b=7 s=2026: applied=7, nested=True, p=0.602850, flip=True, error=none
  edge_add b=9 s=2026: applied=9, nested=True, p=0.240329, flip=False, error=none
  edge_add b=11 s=2026: applied=11, nested=True, p=0.000836, flip=False, error=none
  edge_add b=13 s=2026: applied=13, nested=True, p=0.006216, flip=False, error=none
  edge_add b=15 s=2026: applied=15, nested=True, p=0.012850, flip=False, error=none
  edge_add b=20 s=2026: applied=16, nested=True, p=0.010406, flip=False, error=none
  edge_add b=25 s=2026: applied=16, nested=True, p=0.010406, flip=False, error=none
  edge_delete b=1 s=7: applied=1, nested=True, p=0.404058, flip=False, error=none
  edge_delete b=3 s=7: applied=3, nested=True, p=NA, flip=False, error=none
  edge_delete b=5 s=7: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=7 s=7: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=9 s=7: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=11 s=7: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=13 s=7: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=7: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=7: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=7: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=17: applied=1, nested=True, p=0.332413, flip=False, error=none
  edge_delete b=3 s=17: applied=3, nested=True, p=0.404058, flip=False, error=none
  edge_delete b=5 s=17: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=7 s=17: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=9 s=17: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=11 s=17: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=13 s=17: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=17: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=17: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=17: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=29: applied=1, nested=True, p=0.470947, flip=False, error=none
  edge_delete b=3 s=29: applied=3, nested=True, p=NA, flip=False, error=none
  edge_delete b=5 s=29: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=7 s=29: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=9 s=29: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=11 s=29: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=13 s=29: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=29: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=29: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=29: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=42: applied=1, nested=True, p=0.470947, flip=False, error=none
  edge_delete b=3 s=42: applied=3, nested=True, p=0.470947, flip=False, error=none
  edge_delete b=5 s=42: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=7 s=42: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=9 s=42: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=11 s=42: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=13 s=42: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=42: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=42: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=42: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=61: applied=1, nested=True, p=0.332413, flip=False, error=none
  edge_delete b=3 s=61: applied=3, nested=True, p=0.470947, flip=False, error=none
  edge_delete b=5 s=61: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=7 s=61: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=9 s=61: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=11 s=61: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=13 s=61: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=61: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=61: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=61: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=73: applied=1, nested=True, p=0.404058, flip=False, error=none
  edge_delete b=3 s=73: applied=3, nested=True, p=NA, flip=False, error=none
  edge_delete b=5 s=73: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=7 s=73: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=9 s=73: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=11 s=73: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=13 s=73: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=73: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=73: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=73: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=89: applied=1, nested=True, p=0.470947, flip=False, error=none
  edge_delete b=3 s=89: applied=3, nested=True, p=NA, flip=False, error=none
  edge_delete b=5 s=89: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=7 s=89: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=9 s=89: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=11 s=89: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=13 s=89: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=89: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=89: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=89: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=101: applied=1, nested=True, p=0.332413, flip=False, error=none
  edge_delete b=3 s=101: applied=3, nested=True, p=0.404058, flip=False, error=none
  edge_delete b=5 s=101: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=7 s=101: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=9 s=101: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=11 s=101: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=13 s=101: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=101: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=101: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=101: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=137: applied=1, nested=True, p=0.470947, flip=False, error=none
  edge_delete b=3 s=137: applied=3, nested=True, p=0.470947, flip=False, error=none
  edge_delete b=5 s=137: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=7 s=137: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=9 s=137: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=11 s=137: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=13 s=137: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=137: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=137: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=137: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=2026: applied=1, nested=True, p=0.470947, flip=False, error=none
  edge_delete b=3 s=2026: applied=3, nested=True, p=0.000742, flip=False, error=none
  edge_delete b=5 s=2026: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=7 s=2026: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=9 s=2026: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=11 s=2026: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=13 s=2026: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=2026: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=2026: applied=4, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=2026: applied=4, nested=True, p=NA, flip=False, error=none
  edge_reconnect b=1 s=7: applied=1, nested=True, p=0.404058, flip=False, error=none
  edge_reconnect b=3 s=7: applied=3, nested=True, p=0.432437, flip=False, error=none
  edge_reconnect b=5 s=7: applied=5, nested=True, p=0.002909, flip=False, error=none
  edge_reconnect b=7 s=7: applied=7, nested=True, p=0.000077, flip=False, error=none
  edge_reconnect b=9 s=7: applied=9, nested=True, p=0.000077, flip=False, error=none
  edge_reconnect b=11 s=7: applied=11, nested=True, p=0.432437, flip=False, error=none
  edge_reconnect b=13 s=7: applied=13, nested=True, p=0.432437, flip=False, error=none
  edge_reconnect b=15 s=7: applied=15, nested=True, p=NA, flip=False, error=none
  edge_reconnect b=20 s=7: applied=20, nested=True, p=0.605948, flip=True, error=none
  edge_reconnect b=25 s=7: applied=25, nested=True, p=0.552894, flip=True, error=none
  edge_reconnect b=1 s=17: applied=1, nested=True, p=0.605948, flip=True, error=none
  edge_reconnect b=3 s=17: applied=3, nested=True, p=0.404058, flip=False, error=none
  edge_reconnect b=5 s=17: applied=5, nested=True, p=0.432437, flip=False, error=none
  edge_reconnect b=7 s=17: applied=7, nested=True, p=0.481063, flip=False, error=none
  edge_reconnect b=9 s=17: applied=9, nested=True, p=0.481063, flip=False, error=none
  edge_reconnect b=11 s=17: applied=11, nested=True, p=0.481063, flip=False, error=none
  edge_reconnect b=13 s=17: applied=13, nested=True, p=0.000029, flip=False, error=none
  edge_reconnect b=15 s=17: applied=15, nested=True, p=0.552894, flip=True, error=none
  edge_reconnect b=20 s=17: applied=20, nested=True, p=0.552894, flip=True, error=none
  edge_reconnect b=25 s=17: applied=25, nested=True, p=0.000706, flip=False, error=none
  edge_reconnect b=1 s=29: applied=1, nested=True, p=0.470947, flip=False, error=none
  edge_reconnect b=3 s=29: applied=3, nested=True, p=0.000861, flip=False, error=none
  edge_reconnect b=5 s=29: applied=5, nested=True, p=0.000404, flip=False, error=none
  edge_reconnect b=7 s=29: applied=7, nested=True, p=0.000077, flip=False, error=none
  edge_reconnect b=9 s=29: applied=9, nested=True, p=0.552894, flip=True, error=none
  edge_reconnect b=11 s=29: applied=11, nested=True, p=0.002909, flip=False, error=none
  edge_reconnect b=13 s=29: applied=13, nested=True, p=0.000108, flip=False, error=none
  edge_reconnect b=15 s=29: applied=15, nested=True, p=0.399129, flip=False, error=none
  edge_reconnect b=20 s=29: applied=20, nested=True, p=0.195430, flip=False, error=none
  edge_reconnect b=25 s=29: applied=25, nested=True, p=0.481063, flip=False, error=none
  edge_reconnect b=1 s=42: applied=1, nested=True, p=0.470947, flip=False, error=none
  edge_reconnect b=3 s=42: applied=3, nested=True, p=0.552894, flip=True, error=none
  edge_reconnect b=5 s=42: applied=5, nested=True, p=0.002909, flip=False, error=none
  edge_reconnect b=7 s=42: applied=7, nested=True, p=0.432437, flip=False, error=none
  edge_reconnect b=9 s=42: applied=9, nested=True, p=0.399129, flip=False, error=none
  edge_reconnect b=11 s=42: applied=11, nested=True, p=0.332413, flip=False, error=none
  edge_reconnect b=13 s=42: applied=13, nested=True, p=0.399129, flip=False, error=none
  edge_reconnect b=15 s=42: applied=15, nested=True, p=0.332413, flip=False, error=none
  edge_reconnect b=20 s=42: applied=20, nested=True, p=0.000861, flip=False, error=none
  edge_reconnect b=25 s=42: applied=25, nested=True, p=0.000706, flip=False, error=none
  edge_reconnect b=1 s=61: applied=1, nested=True, p=0.332413, flip=False, error=none
  edge_reconnect b=3 s=61: applied=3, nested=True, p=0.332413, flip=False, error=none
  edge_reconnect b=5 s=61: applied=5, nested=True, p=0.552894, flip=True, error=none
  edge_reconnect b=7 s=61: applied=7, nested=True, p=0.000861, flip=False, error=none
  edge_reconnect b=9 s=61: applied=9, nested=True, p=0.000713, flip=False, error=none
  edge_reconnect b=11 s=61: applied=11, nested=True, p=0.399129, flip=False, error=none
  edge_reconnect b=13 s=61: applied=13, nested=True, p=0.000108, flip=False, error=none
  edge_reconnect b=15 s=61: applied=15, nested=True, p=0.332413, flip=False, error=none
  edge_reconnect b=20 s=61: applied=20, nested=True, p=0.404058, flip=False, error=none
  edge_reconnect b=25 s=61: applied=25, nested=True, p=0.332413, flip=False, error=none
  edge_reconnect b=1 s=73: applied=1, nested=True, p=0.552894, flip=True, error=none
  edge_reconnect b=3 s=73: applied=3, nested=True, p=0.000713, flip=False, error=none
  edge_reconnect b=5 s=73: applied=5, nested=True, p=0.332413, flip=False, error=none
  edge_reconnect b=7 s=73: applied=7, nested=True, p=0.605948, flip=True, error=none
  edge_reconnect b=9 s=73: applied=9, nested=True, p=0.605948, flip=True, error=none
  edge_reconnect b=11 s=73: applied=11, nested=True, p=0.195430, flip=False, error=none
  edge_reconnect b=13 s=73: applied=13, nested=True, p=0.332413, flip=False, error=none
  edge_reconnect b=15 s=73: applied=15, nested=True, p=0.332413, flip=False, error=none
  edge_reconnect b=20 s=73: applied=20, nested=True, p=0.552894, flip=True, error=none
  edge_reconnect b=25 s=73: applied=25, nested=True, p=0.399129, flip=False, error=none
  edge_reconnect b=1 s=89: applied=1, nested=True, p=0.470947, flip=False, error=none
  edge_reconnect b=3 s=89: applied=3, nested=True, p=0.552894, flip=True, error=none
  edge_reconnect b=5 s=89: applied=5, nested=True, p=0.552894, flip=True, error=none
  edge_reconnect b=7 s=89: applied=7, nested=True, p=0.605948, flip=True, error=none
